;;;;Ausfuhr: Gewicht;Ausfuhr: Wert;Ausfuhr: Wert (US-Dollar);Einfuhr: Gewicht;Einfuhr: Wert;Einfuhr: Wert (US-Dollar);Ausfuhr: Gewicht;Ausfuhr: Wert;Ausfuhr: Wert (US-Dollar);Einfuhr: Gewicht;Einfuhr: Wert;Einfuhr: Wert (US-Dollar);Ausfuhr: Gewicht;Ausfuhr: Wert;Ausfuhr: Wert (US-Dollar);Einfuhr: Gewicht;Einfuhr: Wert;Einfuhr: Wert (US-Dollar);Ausfuhr: Gewicht;Ausfuhr: Wert;Ausfuhr: Wert (US-Dollar);Einfuhr: Gewicht;Einfuhr: Wert;Einfuhr: Wert (US-Dollar);Ausfuhr: Gewicht;Ausfuhr: Wert;Ausfuhr: Wert (US-Dollar);Einfuhr: Gewicht;Einfuhr: Wert;Einfuhr: Wert (US-Dollar);Ausfuhr: Gewicht;Ausfuhr: Wert;Ausfuhr: Wert (US-Dollar);Einfuhr: Gewicht;Einfuhr: Wert;Einfuhr: Wert (US-Dollar);Ausfuhr: Gewicht;Ausfuhr: Wert;Ausfuhr: Wert (US-Dollar);Einfuhr: Gewicht;Einfuhr: Wert;Einfuhr: Wert (US-Dollar);Ausfuhr: Gewicht;Ausfuhr: Wert;Ausfuhr: Wert (US-Dollar);Einfuhr: Gewicht;Einfuhr: Wert;Einfuhr: Wert (US-Dollar);Ausfuhr: Gewicht;Ausfuhr: Wert;Ausfuhr: Wert (US-Dollar);Einfuhr: Gewicht;Einfuhr: Wert;Einfuhr: Wert (US-Dollar);Ausfuhr: Gewicht;Ausfuhr: Wert;Ausfuhr: Wert (US-Dollar);Einfuhr: Gewicht;Einfuhr: Wert;Einfuhr: Wert (US-Dollar);Ausfuhr: Gewicht;Ausfuhr: Wert;Ausfuhr: Wert (US-Dollar);Einfuhr: Gewicht;Einfuhr: Wert;Einfuhr: Wert (US-Dollar);Ausfuhr: Gewicht;Ausfuhr: Wert;Ausfuhr: Wert (US-Dollar);Einfuhr: Gewicht;Einfuhr: Wert;Einfuhr: Wert (US-Dollar);
;;;;t;Tsd. EUR;Tsd. US $;t;Tsd. EUR;Tsd. US $;t;Tsd. EUR;Tsd. US $;t;Tsd. EUR;Tsd. US $;t;Tsd. EUR;Tsd. US $;t;Tsd. EUR;Tsd. US $;t;Tsd. EUR;Tsd. US $;t;Tsd. EUR;Tsd. US $;t;Tsd. EUR;Tsd. US $;t;Tsd. EUR;Tsd. US $;t;Tsd. EUR;Tsd. US $;t;Tsd. EUR;Tsd. US $;t;Tsd. EUR;Tsd. US $;t;Tsd. EUR;Tsd. US $;t;Tsd. EUR;Tsd. US $;t;Tsd. EUR;Tsd. US $;t;Tsd. EUR;Tsd. US $;t;Tsd. EUR;Tsd. US $;t;Tsd. EUR;Tsd. US $;t;Tsd. EUR;Tsd. US $;t;Tsd. EUR;Tsd. US $;t;Tsd. EUR;Tsd. US $;t;Tsd. EUR;Tsd. US $;t;Tsd. EUR;Tsd. US $;
Column1;Column2;Column3;Column4;Checksum;Jan-01;Jan-02;Jan-03;Jan-04;Jan-05;Jan-06;Feb-01;Feb-02;Feb-03;Feb-04;Feb-05;Feb-06;Mär-01;Mär-02;Mär-03;Mär-04;Mär-05;Mär-06;Apr-01;Apr-02;Apr-03;Apr-04;Apr-05;Apr-06;Mai-01;Mai-02;Mai-03;Mai-04;Mai-05;Mai-06;Jun-01;Jun-02;Jun-03;Jun-04;Jun-05;Jun-06;Jul-01;Jul-02;Jul-03;Jul-04;Jul-05;Jul-06;Aug-01;Aug-02;Aug-03;Aug-04;Aug-05;Aug-06;Sep-01;Sep-02;Sep-03;Sep-04;Sep-05;Sep-06;Okt-01;Okt-02;Okt-03;Okt-04;Okt-05;Okt-06;Nov-01;Nov-02;Nov-03;Nov-04;Nov-05;Nov-06;Dez-01;Dez-02;Dez-03;Dez-04;Dez-05;Dez-06
2011;Ukraine (ab 05/1992);WA080510;Orangen, frisch oder getrocknet;13;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;15;10;13;-;-;-
2008;Ukraine (ab 05/1992);WA070920;Spargel, frisch oder gekühlt;11;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2,1;7;11;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2013;Ukraine (ab 05/1992);WA070190;Kartoffeln, frisch oder gekühlt, a.n.g.;9;-;-;-;-;-;-;-;-;-;-;-;-;7,8;6;7;-;-;-;6,4;2;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2014;Ukraine (ab 05/1992);WA070190;Kartoffeln, frisch oder gekühlt, a.n.g.;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;20;2;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2016;Ukraine (ab 05/1992);WA080510;Orangen, frisch oder getrocknet;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1,5;2;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2017;Ukraine (ab 05/1992);WA080510;Orangen, frisch oder getrocknet;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1,2;2;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2013;Ukraine (ab 05/1992);WA080550;Zitronen und Limetten, frisch oder getrocknet;1;-;-;-;-;-;-;-;-;-;-;-;-;0,7;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2011;Ungarn;WA070190;Kartoffeln, frisch oder gekühlt, a.n.g.;4562;1596,6;447;597;-;-;-;2123,7;610;832;-;-;-;3223,4;872;1220;-;-;-;3076,8;871;1257;-;-;-;1085,8;315;452;-;-;-;285,8;82;118;-;-;-;47,4;13;18;-;-;-;0,4;0;0;-;-;-;23,8;2;3;-;-;-;181,4;16;22;-;-;-;71,3;4;5;-;-;-;396,3;29;38;-;-;-
2014;Ungarn;WA070920;Spargel, frisch oder gekühlt;4190;-;-;-;-;-;-;-;-;-;-;-;-;0;0;0;10,8;50;69;0;0;0;370,6;1375;1899;0,1;0;0;414,3;1276;1752;0;0;0;124,9;341;463;0;0;0;0,1;0;0;-;-;-;0,4;1;2;-;-;-;-;-;-;-;-;-;1,2;4;5;-;-;-;-;-;-;-;-;-;-;-;-
2008;Ungarn;WA070920;Spargel, frisch oder gekühlt;4017;-;-;-;-;-;-;-;-;-;-;-;-;3;9;13;-;-;-;2,8;5;8;210,3;712;1122;0,6;1;2;345,8;1049;1632;-;-;-;199,6;407;633;-;-;-;79,7;241;381;-;-;-;48,3;142;213;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4,8;10;13;-;-;-;-;-;-
2011;Ungarn;WA070920;Spargel, frisch oder gekühlt;3934;0;0;0;-;-;-;0;0;0;-;-;-;0;0;0;-;-;-;0;0;0;177,5;778;1123;0;0;0;424,1;1337;1919;1,8;2;2;211,6;573;825;0;0;0;9,6;27;39;0;0;0;-;-;-;0;0;0;-;-;-;0;0;0;7,5;19;26;0;0;0;-;-;-;0;0;0;-;-;-
2010;Ungarn;WA070920;Spargel, frisch oder gekühlt;3837;0,1;0;1;-;-;-;0,6;2;3;-;-;-;-;-;-;0,3;0;1;0,9;2;3;137;462;619;0,1;1;1;610,4;1762;2214;0;0;0;330,5;750;915;0;0;0;13,1;50;64;-;-;-;-;-;-;-;-;-;3,8;12;16;-;-;-;-;-;-;0;0;0;-;-;-;0;0;0;-;-;-
2013;Ungarn;WA070920;Spargel, frisch oder gekühlt;3834;0;0;0;-;-;-;0;0;0;-;-;-;0;0;0;-;-;-;0,1;1;1;148,3;688;897;0;0;0;496,8;1690;2194;0;0;0;163,8;508;670;0;0;0;13,1;55;72;0;0;0;-;-;-;0;0;0;-;-;-;-;-;-;-;-;-;-;-;-;0;0;0;0;0;0;-;-;-
2012;Ungarn;WA070920;Spargel, frisch oder gekühlt;3710;0;0;0;-;-;-;0;0;0;-;-;-;0;0;0;-;-;-;0,1;0;1;136,9;465;611;0;0;0;442,2;1824;2333;0;0;0;207;600;751;0;0;0;2,8;11;14;-;-;-;-;-;-;0;0;0;-;-;-;0;0;0;-;-;-;0;0;0;-;-;-;0;0;0;-;-;-
2016;Ungarn;WA070920;Spargel, frisch oder gekühlt;3604;-;-;-;-;-;-;-;-;-;-;-;-;0;0;0;9,3;60;67;0;0;0;261,5;1129;1280;0,1;1;1;428,4;1613;1824;0,1;1;1;118,6;382;429;0;0;0;-;-;-;0;0;0;0,9;2;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2019;Ungarn;WA070920;Spargel, frisch oder gekühlt;3504;0,1;0;0;-;-;-;0,1;1;1;-;-;-;0,3;2;2;3;21;23;0,1;1;1;220,6;1090;1224;-;-;-;299,1;766;856;0,1;2;2;321,8;1089;1230;0;0;0;25,9;147;165;0;0;0;-;-;-;0;0;0;-;-;-;-;-;-;-;-;-;0,1;0;0;-;-;-;-;-;-;-;-;-
2015;Ungarn;WA070920;Spargel, frisch oder gekühlt;3077;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0,2;1;1;0;0;0;54,5;182;197;0,1;1;1;512,7;1928;2150;0;0;0;181,5;633;710;0;0;0;5,6;16;18;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2009;Ungarn;WA070920;Spargel, frisch oder gekühlt;2723;-;-;-;-;-;-;0;0;0;-;-;-;0,7;2;3;-;-;-;0;1;1;216,7;522;689;0,1;1;1;295,3;690;942;0;0;0;304,3;708;993;0;0;0;5,5;18;26;-;-;-;-;-;-;-;-;-;-;-;-;7,9;18;27;-;-;-;9,2;24;36;-;-;-;1,4;3;5;-;-;-
2017;Ungarn;WA070920;Spargel, frisch oder gekühlt;2659;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11,1;69;73;0;0;0;213;819;878;0,1;1;1;331,9;1114;1231;0,1;0;0;149,2;423;475;0;0;1;-;-;-;0;0;0;-;-;-;-;-;-;-;-;-;0;0;0;-;-;-;0;0;0;-;-;-;0;0;0;-;-;-
2010;Ungarn;WA070190;Kartoffeln, frisch oder gekühlt, a.n.g.;2449;1330,4;143;203;-;-;-;2027,6;206;282;-;-;-;1577,2;158;215;-;-;-;1445;157;210;-;-;-;1293,4;133;168;-;-;-;138,9;16;19;-;-;-;291;44;56;-;-;-;62,1;9;12;-;-;-;772,1;159;207;-;-;-;771,3;176;245;-;-;-;1132,4;240;328;-;-;-;1757,6;381;504;-;-;-
2018;Ungarn;WA070920;Spargel, frisch oder gekühlt;2400;-;-;-;-;-;-;0,4;0;0;-;-;-;0,2;0;0;-;-;-;0,3;1;1;145,5;676;830;0,2;1;1;418,8;1160;1370;0,1;1;1;51,9;142;166;0,2;0;1;2,5;24;28;0,1;0;0;-;-;-;0,2;0;0;-;-;-;0,3;0;0;-;-;-;0,2;1;1;-;-;-;0,1;1;1;-;-;-
2020;Ungarn;WA070920;Spargel, frisch oder gekühlt;2267;0;0;0;-;-;-;0;0;0;-;-;-;0;0;0;-;-;-;0;0;0;50,3;199;216;0;0;0;277,1;810;883;0;0;0;237,9;852;959;-;-;-;65,3;168;193;0;0;0;2,1;13;15;0;0;0;0,2;1;1;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...
2019;Ungarn;WA070190;Kartoffeln, frisch oder gekühlt, a.n.g.;1440;458,6;121;138;-;-;-;626,3;153;174;-;-;-;811,2;223;252;-;-;-;799,5;238;268;-;-;-;579,5;162;181;-;-;-;454,4;141;159;237,1;56;64;24,3;7;8;-;-;-;0,5;1;1;-;-;-;57,9;13;15;-;-;-;280,5;65;72;-;-;-;326;74;81;-;-;-;116,2;25;27;-;-;-
2013;Ungarn;WA070190;Kartoffeln, frisch oder gekühlt, a.n.g.;1316;802,7;175;232;-;-;-;608,9;128;171;-;-;-;546,8;112;145;-;-;-;959,8;220;287;-;-;-;528,6;123;159;-;-;-;277,2;69;91;-;-;-;0,1;0;0;114,6;36;47;0,1;0;0;-;-;-;11,9;3;4;-;-;-;89,4;23;31;-;-;-;213;54;73;-;-;-;229,5;56;76;-;-;-
2016;Ungarn;WA070190;Kartoffeln, frisch oder gekühlt, a.n.g.;1177;759,3;135;146;-;-;-;816,6;149;165;-;-;-;930,2;146;162;-;-;-;860,6;173;196;0,1;0;0;581,7;133;150;-;-;-;49,9;13;14;0,3;0;0;24,9;6;6;0,2;0;0;0,2;0;0;110,1;24;27;19,5;3;3;-;-;-;598,3;93;103;-;-;-;683,3;109;117;-;-;-;571,3;84;88;-;-;-
2015;Ungarn;WA070190;Kartoffeln, frisch oder gekühlt, a.n.g.;1143;765,9;53;61;-;-;-;1753,3;133;151;-;-;-;1731,4;142;154;0,1;0;0;982,2;90;96;-;-;-;1121,9;98;110;-;-;-;368,1;25;28;-;-;-;432,3;28;31;-;-;-;18,5;2;2;-;-;-;69,4;11;12;-;-;-;464,7;81;91;-;-;-;1326;253;271;-;-;-;596,8;125;136;-;-;-
2017;Ungarn;WA070190;Kartoffeln, frisch oder gekühlt, a.n.g.;1102;1022;167;177;-;-;-;517,3;95;101;-;-;-;757,2;132;141;-;-;-;1091;210;225;-;-;-;782,8;175;194;-;-;-;102,7;23;25;-;-;-;120;20;23;-;-;-;0,1;0;0;-;-;-;116,2;12;14;-;-;-;236,2;27;32;-;-;-;660,6;76;89;-;-;-;714,5;69;81;-;-;-
2008;Ungarn;WA081010;Erdbeeren, frisch;1099;-;-;-;-;-;-;25,4;76;112;-;-;-;43,1;141;220;-;-;-;97,8;196;309;-;-;-;5;5;8;-;-;-;37,3;78;122;-;-;-;32,2;85;134;19,3;17;27;28,8;58;87;-;-;-;11,8;34;48;-;-;-;5,1;20;27;-;-;-;1,3;4;5;-;-;-;-;-;-;-;-;-
2008;Ungarn;WA070190;Kartoffeln, frisch oder gekühlt, a.n.g.;1089;606,3;168;247;-;-;-;314,5;48;71;-;-;-;171,7;66;103;-;-;-;98;15;23;-;-;-;302,7;35;54;3,2;1;1;0,8;1;2;2,5;1;2;46,5;17;26;-;-;-;-;-;-;-;-;-;54,1;9;13;701,9;116;167;1005,2;163;217;-;-;-;729,8;114;145;-;-;-;95,4;13;18;-;-;-
2018;Ungarn;WA070190;Kartoffeln, frisch oder gekühlt, a.n.g.;1059;502,4;54;66;-;-;-;378;39;49;-;-;-;487,5;48;59;-;-;-;530;65;80;-;-;-;600,6;63;74;-;-;-;375,2;58;68;-;-;-;48,2;5;5;-;-;-;0,3;0;0;-;-;-;48,6;11;13;-;-;-;822,5;207;237;-;-;-;722,3;180;205;-;-;-;736,5;178;203;-;-;-
2014;Ungarn;WA070190;Kartoffeln, frisch oder gekühlt, a.n.g.;941;455,1;93;127;-;-;-;583,8;113;154;-;-;-;632;92;127;-;-;-;290,4;50;69;-;-;-;794,5;68;93;-;-;-;472,8;45;62;-;-;-;145,9;15;20;0,2;0;0;94,9;5;7;-;-;-;382,4;29;37;-;-;-;706,9;60;76;-;-;-;979,3;74;93;-;-;-;846,6;61;76;-;-;-
2019;Ungarn;WA080550;Zitronen und Limetten, frisch oder getrocknet;920;0,8;2;2;-;-;-;0,9;2;2;-;-;-;0,6;1;1;-;-;-;1,2;2;3;-;-;-;0;0;0;-;-;-;0,6;1;1;-;-;-;253,4;321;360;-;-;-;263,8;340;378;-;-;-;126,3;145;159;-;-;-;1,5;3;4;-;-;-;4,9;6;7;-;-;-;1,1;3;3;-;-;-
2011;Ungarn;WA080550;Zitronen und Limetten, frisch oder getrocknet;794;128,2;45;60;-;-;-;53,2;29;40;-;-;-;46,8;40;56;-;-;-;38,7;30;43;-;-;-;0,5;1;1;-;-;-;2,9;3;5;-;-;-;51,4;50;71;-;-;-;76,3;76;109;-;-;-;74,4;77;106;0,8;1;1;36,5;23;31;-;-;-;220,8;86;117;15,3;11;15;272,3;106;139;-;-;-
2014;Ungarn;WA080550;Zitronen und Limetten, frisch oder getrocknet;700;27,4;13;18;-;-;-;1,4;1;2;-;-;-;1,1;1;1;-;-;-;1,7;2;2;-;-;-;1,4;1;2;-;-;-;44,4;66;89;-;-;-;0,8;1;2;0;0;0;239,8;432;575;-;-;-;0,5;1;2;-;-;-;0,5;1;2;-;-;-;0,7;2;2;-;-;-;1,4;2;3;-;-;-
2012;Ungarn;WA070190;Kartoffeln, frisch oder gekühlt, a.n.g.;592;603,4;51;66;-;-;-;499,3;42;55;-;-;-;879,1;72;95;-;-;-;551,4;42;56;-;-;-;96,9;7;10;-;-;-;84,4;8;10;-;-;-;0,4;0;0;-;-;-;0,3;0;0;-;-;-;12;2;3;-;-;-;57,1;11;14;-;-;-;569,4;115;148;67,7;11;14;432,1;93;121;-;-;-
2009;Ungarn;WA070190;Kartoffeln, frisch oder gekühlt, a.n.g.;532;49,4;5;7;-;-;-;186,1;29;37;-;-;-;608,5;126;165;-;-;-;574;105;138;-;-;-;211,8;64;87;28,3;4;6;48,6;6;8;28,3;6;8;0,1;0;0;-;-;-;0,1;0;0;-;-;-;70,1;7;10;-;-;-;189,4;18;26;-;-;-;228,2;20;29;-;-;-;69,2;8;11;-;-;-
2013;Ungarn;WA080550;Zitronen und Limetten, frisch oder getrocknet;511;4,6;4;5;-;-;-;1,6;2;3;-;-;-;0,5;0;1;-;-;-;0,6;1;1;-;-;-;0,9;1;1;-;-;-;4,2;9;13;-;-;-;45,6;49;64;-;-;-;102,4;93;123;-;-;-;105,1;129;173;-;-;-;0,6;2;2;-;-;-;100;91;123;-;-;-;1;1;2;-;-;-
2009;Ungarn;WA081010;Erdbeeren, frisch;496;0;0;0;-;-;-;0,9;3;3;-;-;-;19,3;48;62;-;-;-;61,8;113;150;-;-;-;8,6;10;14;-;-;-;16,4;27;38;-;-;-;8,3;13;19;-;-;-;23,1;39;56;-;-;-;38,9;69;100;-;-;-;13,5;31;45;-;-;-;0,2;1;2;-;-;-;1,2;5;7;-;-;-
2008;Ungarn;WA080550;Zitronen und Limetten, frisch oder getrocknet;464;20,5;22;32;-;-;-;93;88;129;-;-;-;79,2;68;105;-;-;-;0,3;1;1;-;-;-;24,8;41;63;-;-;-;26,1;39;61;-;-;-;-;-;-;-;-;-;14,8;11;17;-;-;-;56,7;37;54;-;-;-;0,4;1;1;-;-;-;-;-;-;-;-;-;0,5;1;1;-;-;-
2012;Ungarn;WA080550;Zitronen und Limetten, frisch oder getrocknet;462;33;12;16;-;-;-;2,8;3;4;-;-;-;440;144;191;-;-;-;176,6;106;140;-;-;-;29,7;20;26;-;-;-;61,6;63;79;-;-;-;0,6;1;1;-;-;-;0,4;1;1;-;-;-;0,4;1;1;-;-;-;0,2;0;1;-;-;-;0,5;1;1;-;-;-;0,4;1;1;-;-;-
2020;Ungarn;WA070190;Kartoffeln, frisch oder gekühlt, a.n.g.;423;180,3;33;37;-;-;-;341,3;63;68;-;-;-;794,7;130;144;-;-;-;242,3;27;30;-;-;-;489,4;64;69;-;-;-;143;16;18;-;-;-;0,1;0;0;-;-;-;25,2;2;3;-;-;-;452,7;46;54;-;-;-;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...
2020;Ungarn;WA080550;Zitronen und Limetten, frisch oder getrocknet;285;51,7;50;56;-;-;-;1,2;3;4;-;-;-;52,2;47;52;-;-;-;8,1;7;7;-;-;-;0,5;2;2;-;-;-;0,5;2;2;-;-;-;23,3;38;43;-;-;-;65,8;97;115;-;-;-;2,5;3;4;-;-;-;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...
2012;Ungarn;WA081010;Erdbeeren, frisch;277;-;-;-;-;-;-;0;0;0;-;-;-;0;0;0;-;-;-;15,8;30;39;-;-;-;0,1;1;1;-;-;-;178,5;145;182;-;-;-;19,8;40;49;-;-;-;0;0;0;-;-;-;0;0;0;-;-;-;-;-;-;-;-;-;1,7;4;6;-;-;-;-;-;-;-;-;-
2010;Ungarn;WA080550;Zitronen und Limetten, frisch oder getrocknet;233;0,2;0;1;3,5;3;4;36,3;24;33;-;-;-;14,3;9;12;-;-;-;0,6;1;1;-;-;-;0,4;1;1;-;-;-;0,3;1;1;-;-;-;0,4;1;1;-;-;-;49,5;47;61;-;-;-;0,2;0;1;-;-;-;9,3;9;13;1,8;1;2;97,7;51;69;2,8;2;3;48,3;23;30;-;-;-
2016;Ungarn;WA080550;Zitronen und Limetten, frisch oder getrocknet;227;0,6;1;1;-;-;-;0,7;1;1;-;-;-;2,2;6;6;-;-;-;0,8;1;1;-;-;-;0,8;1;2;-;-;-;1;2;2;-;-;-;0,7;2;3;0;0;0;49,1;115;129;-;-;-;0,7;2;3;0;0;0;0,8;2;3;-;-;-;9;20;22;-;-;-;32;51;54;-;-;-
2013;Ungarn;WA081010;Erdbeeren, frisch;183;0;0;0;-;-;-;0;0;0;-;-;-;0;0;0;-;-;-;0;0;0;-;-;-;0,1;0;1;6,2;20;26;7,1;11;14;18;62;82;0;0;0;8,4;34;44;7,2;12;16;-;-;-;-;-;-;-;-;-;0;0;0;-;-;-;0;0;0;-;-;-;-;-;-;-;-;-
2008;Ungarn;WA080510;Orangen, frisch oder getrocknet;169;-;-;-;-;-;-;2,2;2;3;-;-;-;2,8;2;2;-;-;-;2,9;1;2;-;-;-;0,6;1;1;-;-;-;-;-;-;-;-;-;1,5;1;2;-;-;-;-;-;-;-;-;-;55,4;29;41;-;-;-;52,9;26;34;-;-;-;156,2;64;82;-;-;-;1,4;2;2;-;-;-
2013;Ungarn;WA080510;Orangen, frisch oder getrocknet;163;1,8;1;2;-;-;-;2,5;2;3;-;-;-;1,8;2;2;-;-;-;2;2;2;-;-;-;1,3;1;2;-;-;-;0,8;1;1;-;-;-;0,5;1;1;-;-;-;7,5;7;9;-;-;-;75,2;60;80;5,1;7;9;0,5;1;2;-;-;-;44,9;34;46;1;1;1;2,2;2;3;-;-;-
2017;Ungarn;WA080550;Zitronen und Limetten, frisch oder getrocknet;126;0,9;2;2;-;-;-;0,7;2;2;-;-;-;0,9;2;2;-;-;-;0,8;1;1;-;-;-;0,9;1;2;-;-;-;0,9;2;2;-;-;-;7,7;9;11;-;-;-;0,7;2;2;-;-;-;12,3;12;15;-;-;-;0,7;2;3;-;-;-;1,2;3;4;-;-;-;31,1;68;80;-;-;-
2015;Ungarn;WA080550;Zitronen und Limetten, frisch oder getrocknet;120;0,5;1;1;-;-;-;0,7;1;1;-;-;-;1,1;2;2;-;-;-;0,7;1;1;-;-;-;1,1;1;1;-;-;-;0,7;1;1;-;-;-;0,7;1;1;-;-;-;44,4;72;80;-;-;-;0,7;2;2;-;-;-;0,5;2;2;-;-;-;0,6;1;1;11,4;13;13;0,8;2;2;12,8;11;12
2010;Ungarn;WA081010;Erdbeeren, frisch;114;0,4;2;2;-;-;-;0,5;1;1;-;-;-;0;0;0;-;-;-;0,8;2;3;7,3;17;23;0,1;0;0;-;-;-;2,4;4;5;-;-;-;48,7;25;32;-;-;-;4,8;17;22;-;-;-;0;0;0;-;-;-;9,2;19;26;-;-;-;0;0;0;-;-;-;-;-;-;-;-;-
2019;Ungarn;WA081010;Erdbeeren, frisch;108;0,1;0;0;-;-;-;0;0;0;-;-;-;1,3;3;3;-;-;-;1,5;5;6;1;5;5;0,3;1;1;11,4;32;36;0,3;2;2;-;-;-;1,5;6;7;-;-;-;1,3;5;6;-;-;-;0,1;1;1;-;-;-;2,6;10;11;-;-;-;2,7;14;15;-;-;-;3,4;13;15;-;-;-
2011;Ungarn;WA081010;Erdbeeren, frisch;98;0;0;0;-;-;-;0;0;0;-;-;-;0;0;0;-;-;-;0;0;0;-;-;-;0,1;0;0;-;-;-;1,9;2;3;-;-;-;0;0;0;-;-;-;7,2;22;31;-;-;-;19,1;20;28;-;-;-;5,6;14;19;-;-;-;0;0;0;-;-;-;3,2;13;17;-;-;-
2009;Ungarn;WA080510;Orangen, frisch oder getrocknet;89;18;8;11;-;-;-;18,3;7;9;-;-;-;41,3;23;30;-;-;-;0,9;1;2;-;-;-;0,6;1;1;-;-;-;0,5;1;1;-;-;-;0,3;0;1;-;-;-;0,2;0;1;-;-;-;0,1;0;0;-;-;-;3,1;3;5;-;-;-;27,4;18;27;-;-;-;0,6;1;1;-;-;-
2016;Ungarn;WA080510;Orangen, frisch oder getrocknet;84;1,7;2;2;0;0;0;43;16;17;-;-;-;2,1;2;3;-;-;-;2,3;2;3;-;-;-;1,4;2;2;-;-;-;1,2;2;2;-;-;-;0,6;1;1;-;-;-;17,5;14;16;-;-;-;0,2;1;1;-;-;-;0,4;1;1;-;-;-;10,5;6;7;-;-;-;30,2;28;29;-;-;-
2011;Ungarn;WA080510;Orangen, frisch oder getrocknet;81;6,6;3;4;-;-;-;2,2;2;2;-;-;-;82,3;41;58;-;-;-;5,3;3;4;-;-;-;0,9;1;1;-;-;-;0,7;1;1;-;-;-;0,6;1;1;-;-;-;0,2;0;1;-;-;-;2,5;2;3;-;-;-;0,5;1;1;-;-;-;1,6;2;3;-;-;-;1,6;1;2;-;-;-
2014;Ungarn;WA080510;Orangen, frisch oder getrocknet;71;2;2;3;-;-;-;4,7;5;6;-;-;-;4,6;5;6;-;-;-;3,3;3;4;-;-;-;2,4;3;3;-;-;-;6,2;7;10;-;-;-;8,2;7;10;-;-;-;0,5;1;1;4,2;4;5;0,2;0;0;-;-;-;8,9;8;10;1,4;1;2;0,5;1;1;0,4;1;1;19,4;7;9;-;-;-
2009;Ungarn;WA080550;Zitronen und Limetten, frisch oder getrocknet;68;0,2;0;0;-;-;-;0,2;0;0;-;-;-;28,4;11;15;-;-;-;0,3;0;0;-;-;-;0,3;0;0;-;-;-;0,3;0;1;-;-;-;8;5;6;-;-;-;2,4;2;3;-;-;-;21,4;12;18;-;-;-;11,6;9;13;-;-;-;0,3;1;1;11,8;6;10;0,2;0;1;-;-;-
2016;Ungarn;WA081010;Erdbeeren, frisch;58;-;-;-;-;-;-;0;0;0;-;-;-;0,1;0;0;-;-;-;0,1;1;1;0,6;3;3;0,2;1;1;8,6;39;44;1,6;4;5;0,1;1;1;0,5;2;2;0;0;0;0,5;1;1;-;-;-;0,1;0;0;0;0;0;0;0;0;-;-;-;-;-;-;0;0;0;-;-;-;-;-;-
2015;Ungarn;WA080510;Orangen, frisch oder getrocknet;56;2;2;2;-;-;-;2,6;2;3;-;-;-;4,3;4;4;-;-;-;4,7;4;5;-;-;-;1,8;2;2;-;-;-;1;1;2;-;-;-;0,8;1;1;1,1;1;1;0,4;1;1;1,6;2;2;0,5;1;1;6,5;7;8;0,5;1;1;-;-;-;21,1;20;21;0,8;0;0;1,7;2;2;0,1;0;0
