Jahr;Monat;DatenTyp;Einheit;WA07019010 Kartoffeln, frisch oder gek�hlt;WA07019050 Fr�hkartoffeln, frisch oder gek�hlt, 1.1.030.6.;WA07019090 Kartoffeln and., frisch oder gek�hlt;Kartoffeln combined;WA07092000 Spargel, frisch oder gek�hlt;WA08051020 S��orangen, frisch                      (bis 2016);WA08051022 Navel0Orangen, frisch;WA08051024 Blondorangen, frisch;WA08051028 S��orangen, a.n.g., frisch;WA08051080 Andere Zitrusfr�chte, frisch oder getrocknet;Orangen combined;WA08055010 Zitronen, frisch oder getrocknet;WA08101000 Erdbeeren, frisch;WA07099390 K�rbisse, a.n.g., frisch oder gek�hlt;WA07020000 Tomaten, frisch oder gek�hlt;WA07031019 Speisezwiebeln, frisch oder gek�hlt;WA07061000 Karotten und Speisem�hren, Speiser�ben, frisch;WA07070005 Gurken, frisch oder gek�hlt;WA07070090 Cornichons, frisch oder gek�hlt;WA07081000 Erbsen (Pisum sativum), frisch oder gek�hlt;WA07095930 Steinpilze, frisch oder gek�hlt;WA07097000 Gartenspinat u.a., frisch oder gek�hlt;WA08081080 Andere �pfel, frisch;WA08083090 Birnen, a.n.g., frisch;WA08102010 Himbeeren, frisch
2016;Mai;Einfuhr: Gewicht;t;295,4;32634,3;24474,8;57404,5;6984,4;34457,4;0;0;0;0;34457,4;13714;32876,7;933,8;76065,9;39464,1;36433;45340,3;138,7;631,6;5,9;4356,5;54006;17941,2;1945,8
2016;Mai;Einfuhr: Wert;Tsd. EUR;87;17504;9178;26769;22674;26315;0;0;0;0;26315;23429;65941;1296;110210;21028;19185;41658;122;1754;71;1670;46897;22916;16835
2016;Juni;Ausfuhr: Gewicht;t;82,5;10841,6;83130;94054,1;890,6;1504,7;0;0;0;0;1504,7;1240,1;2949;259,1;1365,6;3553,9;4854,2;2863,7;1,3;2079,1;1;1679,9;5357,8;739,4;396,1
2016;Juni;Ausfuhr: Wert;Tsd. EUR;6;2708;13324;16038;3508;1390;0;0;0;0;1390;2870;5411;275;1595;2571;1949;1303;2;1127;16;483;4257;920;2279
2016;Juni;Einfuhr: Gewicht;t;97;63530,5;21196,8;84824,3;4040,6;16817,8;0;0;0;0;16817,8;15117,8;11855,7;1017,8;71951,1;26649,2;34127,2;42911,7;243;551,5;19,2;3807,9;41199,1;12104,6;2412,2
2016;Juni;Einfuhr: Wert;Tsd. EUR;59;37049;9881;46989;11644;13843;0;0;0;0;13843;27965;19853;1354;88676;14285;15059;40686;219;1332;270;1245;45786;14878;16172
2016;Juli;Ausfuhr: Gewicht;t;6;0;111858,8;111864,8;137,3;1905,8;0;0;0;0;1905,8;2150,4;1963,1;61,4;1213,4;4674,4;3975,2;10408;6,2;3025,3;2,7;763,1;7196,6;574,9;631,6
2016;Juli;Ausfuhr: Wert;Tsd. EUR;1;0;20839;20840;479;1827;0;0;0;0;1827;5167;4961;109;1706;2219;1379;4504;7;1264;43;227;5651;755;2007
2016;Juli;Einfuhr: Gewicht;t;293,8;0;73443,5;73737,3;768;12391,8;0;0;0;0;12391,8;12020,1;1465,9;561,6;69089,6;25482,6;16946,6;46537,3;751,5;541,2;34,4;726;46813,7;10666,2;4098,7
2016;Juli;Einfuhr: Wert;Tsd. EUR;77;0;35750;35827;3002;11369;0;0;0;0;11369;25080;3956;693;93767;12470;8854;43798;727;1365;367;735;56813;13407;13617
2016;August;Ausfuhr: Gewicht;t;1495;0;207591,9;209086,9;98;2433,3;0;0;0;0;2433,3;1618,9;1511,2;119,4;1614;2826,5;1906,5;9859,1;14,7;3949,2;13,4;137,7;4800,8;881,7;330,2
2016;August;Ausfuhr: Wert;Tsd. EUR;313;0;34167;34480;504;2291;0;0;0;0;2291;4239;4600;154;2488;1640;951;4150;15;1887;193;171;4415;946;1968
2016;August;Einfuhr: Gewicht;t;55,9;0;19290,8;19346,7;314,8;11515,7;0;0;0;0;11515,7;10064,2;1319;452,8;63742,4;17508;8788,2;39864,2;274,7;1528;105,5;3277,8;44351,8;9711,7;4655,6
2016;August;Einfuhr: Wert;Tsd. EUR;40;0;7361;7401;1471;10584;0;0;0;0;10584;21956;3105;539;95092;8408;4532;43579;255;2149;1006;978;45063;11105;13002
2016;September;Ausfuhr: Gewicht;t;5704,1;0;193296,9;199001;133,9;1930,3;0;0;0;0;1930,3;1539,6;547,3;180,2;1130,4;7290;2298,7;7286,7;7,8;1234,1;8,2;496;3457,8;823,9;437,3
2016;September;Ausfuhr: Wert;Tsd. EUR;981;0;27163;28144;481;2043;0;0;0;0;2043;3036;1650;225;2104;2115;1147;2740;8;539;122;240;2956;622;2258
2016;September;Einfuhr: Gewicht;t;10061,5;0;13581,8;23643,3;333,9;12074,5;0;0;0;0;12074,5;9475,8;939,2;803,9;55882,7;11925,9;8564,1;37151,4;86,3;442,3;39,1;488,4;40591,9;11825,1;4385,1
2016;September;Einfuhr: Wert;Tsd. EUR;702;0;6329;7031;1528;11668;0;0;0;0;11668;18416;2391;644;89707;5695;5315;36690;91;1139;477;831;36752;13066;15036
2016;Oktober;Ausfuhr: Gewicht;t;7501,9;0;115895,4;123397,3;4;2113,9;0;0;0;0;2113,9;1605,1;65,6;500,2;1020,6;4073,9;1949;1131,6;2,2;1164,6;12,7;551,4;5693;598,4;119,5
2016;Oktober;Ausfuhr: Wert;Tsd. EUR;1321;0;16380;17701;24;2200;0;0;0;0;2200;1969;245;468;1890;1481;1194;875;3;513;205;225;3406;719;1024
2016;Oktober;Einfuhr: Gewicht;t;10842,3;0;13940,5;24782,8;333,8;15420,9;0;0;0;0;15420,9;11606,7;742,1;1187,8;53836,7;12740,9;8622,5;42090,5;239,9;807,1;115,9;523,8;45133,8;13628,3;1563,4
2016;Oktober;Einfuhr: Wert;Tsd. EUR;777;0;6381;7158;1595;15085;0;0;0;0;15085;17928;2769;1158;94625;5711;5093;36002;195;1708;1464;908;29134;16268;9090
2016;November;Ausfuhr: Gewicht;t;12613,2;0;140464,1;153077,3;5,1;2079,8;0;0;0;0;2079,8;1962,1;257,4;268;1501,5;7641,1;2090,4;926,7;0,8;60,9;1,3;292,9;8397,5;987,6;159,7
2016;November;Ausfuhr: Wert;Tsd. EUR;2166;0;21088;23254;27;1812;0;0;0;0;1812;2143;1359;214;2394;1898;1110;1055;1;55;26;185;4260;1064;1464
2016;November;Einfuhr: Gewicht;t;10989,9;0;12986,9;23976,8;452,6;38869,2;0;0;0;0;38869,2;14136,6;655;1352,4;48243,1;14454,5;17927;36225,6;25,9;539,9;35,2;1093,3;37242,9;14062,5;1229,2
2016;November;Einfuhr: Wert;Tsd. EUR;828;0;5961;6789;2071;30314;0;0;0;0;30314;20745;3537;1520;84844;7163;6636;37733;42;1369;524;2006;26273;16922;11624
2016;Dezember;Ausfuhr: Gewicht;t;20188,9;0;163530,8;183719,7;34,5;2967,6;0;0;0;0;2967,6;1354,7;1044,5;122,5;2109,7;6799,3;2192,3;897,2;0,9;116,5;1,9;155,5;8244,1;720,5;181,9
2016;Dezember;Ausfuhr: Wert;Tsd. EUR;2929;0;25552;28481;208;2406;0;0;0;0;2406;1443;6238;173;3552;1301;692;1282;1;97;18;172;5379;783;1267
2016;Dezember;Einfuhr: Gewicht;t;8115,1;0;17477,2;25592,3;610,7;82667,8;0;0;0;0;82667,8;15747,8;1942,1;1847,2;56759,7;16825,5;14355;30082,7;22,3;827,5;11,3;1569,6;28704,4;12334,8;1112,6
2016;Dezember;Einfuhr: Wert;Tsd. EUR;621;0;8027;8648;3321;57065;0;0;0;0;57065;18301;8673;2341;106982;8849;8389;47248;31;1962;185;3195;26724;15085;8620
2017;Januar;Ausfuhr: Gewicht;t;6599,8;3559,8;180043,2;190202,8;27,9;0;1341,7;85;1606,3;0,4;3033,4;1369,1;1154,6;74,8;1963;7101,8;2563,1;918;0,8;157,7;0,4;75,3;9007,6;1093,8;153
2017;Januar;Ausfuhr: Wert;Tsd. EUR;1318;628;30826;32772;153;0;1062;57;1141;11;2271;1387;4807;110;3923;1656;1043;1328;1;280;6;164;5956;1242;1253
2017;Januar;Einfuhr: Gewicht;t;5162,7;733,8;22899,1;28795,6;318,2;0;54309,4;432,5;18756,3;28,5;73526,7;16369,7;2759,4;2036,5;56449,7;17138;28126,8;34107,8;19,3;604,6;7,8;1683,7;39196,8;13775,9;1357
2017;Januar;Einfuhr: Wert;Tsd. EUR;427;290;8554;9271;1666;0;34441;335;14856;43;49675;19882;10106;2839;123986;9559;16640;57590;21;1801;75;3475;32346;16163;11455
2017;Februar;Ausfuhr: Gewicht;t;3631,9;2824,8;72490,7;78947,4;17;0;713,5;160,9;1555,3;1,3;2431;834,5;603,9;69,4;1901,4;10750,5;1994,4;821,1;0,4;197,4;0,3;93,1;8734,7;1383,6;165,9
2017;Februar;Ausfuhr: Wert;Tsd. EUR;903;651;12774;14328;100;0;572;135;1261;14;1982;1038;2165;92;4101;1708;958;1277;1;470;4;214;5486;1320;1692
2017;Februar;Einfuhr: Gewicht;t;1805;13363,3;16135,6;31303,9;463,9;0;49842,9;1980,3;16759,4;38,4;68621;14320,2;4670,4;1856,5;54328,1;13338,5;24752,2;33352,4;24,4;666,9;3,6;1937,7;39888;16140,3;1262,8
2017;Februar;Einfuhr: Wert;Tsd. EUR;202;5395;7645;13242;2415;0;32879;1539;13839;31;48288;17090;14851;3235;128819;8870;14035;57268;21;2100;58;4225;29819;19426;12623
2017;M�rz;Ausfuhr: Gewicht;t;11393,2;4992,9;138901,7;155287,8;511,2;0;1307,6;183,6;977,2;0,9;2469,3;855,1;914,6;55,2;2246,9;8133,4;2524,1;832;0,6;178,7;0,3;87,5;11154,3;1589,3;201,1
2017;M�rz;Ausfuhr: Wert;Tsd. EUR;1877;3047;22558;27482;2922;0;864;164;843;1;1872;1025;2407;66;3904;1383;1020;1025;1;321;3;187;7208;1711;1942
2017;M�rz;Einfuhr: Gewicht;t;792,8;23184,3;20715,7;44692,8;2913,3;0;43060;2649,7;12585,3;52,4;58347,4;15172,3;17360,8;1293;58246,8;15930,1;24705,6;36863,8;27,4;537,8;3,9;1736,1;38219,1;13249,8;1744,7
2017;M�rz;Einfuhr: Wert;Tsd. EUR;140;9315;7736;17191;13020;0;28564;1943;10661;26;41194;17425;41329;1821;127572;9069;11899;53399;38;1755;42;3946;33635;17353;15492
2017;April;Ausfuhr: Gewicht;t;517,4;9169,2;193047,5;202734,1;1567,6;0;1168,4;211;997,3;0,4;2377,1;950,8;846,5;343,6;1948,5;10925;1630,5;520;0,8;125,6;0,2;1617,9;8930,2;1103,5;192,1
2017;April;Ausfuhr: Wert;Tsd. EUR;162;3679;32290;36131;6654;0;818;199;914;4;1935;1275;1891;365;3723;2057;969;627;1;354;3;284;5563;1600;1695
2017;April;Einfuhr: Gewicht;t;2139,2;27179,1;21464,5;50782,8;7782;0;27758,9;2542,2;10786,1;13,7;41100,9;15394,4;33274,6;1498,1;65606,1;21018,6;30755,5;43296,4;53,3;873,6;7;1418,4;50435,6;19195,5;2658
2017;April;Einfuhr: Wert;Tsd. EUR;271;12013;9341;21625;25775;0;19963;1893;9458;15;31329;18599;63109;1838;139853;10471;15558;44855;73;2315;89;2994;39466;25017;20791
2017;Mai;Ausfuhr: Gewicht;t;573,8;6422,2;83807,2;90803,2;2018,5;0;1350,2;301,9;428,6;0,8;2081,5;1106,3;1624,1;69,9;1421;8733,8;2471,1;376,8;1,1;65,7;0,3;2860,6;13933,7;1082,4;401,2
2017;Mai;Ausfuhr: Wert;Tsd. EUR;63;3074;14504;17641;8731;0;1011;267;434;15;1727;1454;3869;135;2336;2504;860;421;1;198;5;393;8818;1466;2811
2017;Mai;Einfuhr: Gewicht;t;1038,1;27778,4;30836,9;59653,4;7646,3;0;20898,3;2530,3;5426,6;7,9;28863,1;15482,4;29485,6;1381,3;71599,9;29050,4;30892,1;43544,3;72,7;550,2;6,6;3105,7;39938,6;16346,6;3872,2
2017;Mai;Einfuhr: Wert;Tsd. EUR;184;13241;13012;26437;23938;0;16422;1915;4736;8;23081;19970;60905;1643;116892;14145;14595;36129;77;1793;81;1596;40704;21067;23236
2017;Juni;Ausfuhr: Gewicht;t;187,5;8769,9;107872,7;116830,1;429,9;0;399,4;207,3;861,4;27,5;1495,6;1146,6;2213,7;283,2;983;6200,4;2942,6;3085,8;0,5;3054,5;0,5;1384,4;8493,8;739,7;422,8
2017;Juni;Ausfuhr: Wert;Tsd. EUR;65;3346;17716;21127;1883;0;372;209;549;45;1175;1560;5344;285;1543;3227;1268;1267;1;1613;7;702;6399;1103;2385
2017;Juni;Einfuhr: Gewicht;t;210,8;52743,2;23146,6;76100,6;3403,4;0;12389,3;1986,5;3630,5;8,5;18014,8;15495,6;12443,5;1409,1;70820,2;24349,9;27367,4;42274,4;185,6;520,7;9,5;4704,6;36972,3;8068,3;3356,2
2017;Juni;Einfuhr: Wert;Tsd. EUR;67;21628;9713;31408;10463;0;9862;1559;3464;16;14901;21741;25449;2263;91032;11603;11591;32697;167;1362;113;1159;38894;10544;17598
2017;Juli;Ausfuhr: Gewicht;t;39,2;0;113358;113397,2;187,9;0;847,7;186,8;269,8;1;1305,3;1647,9;1396,1;86,6;1178,8;4098,9;2170,6;14050,1;75,1;2958,8;1,8;68,2;9617,9;621,7;255,3
2017;Juli;Ausfuhr: Wert;Tsd. EUR;30;0;21813;21843;387;0;859;244;267;27;1397;2785;4507;125;1809;1911;1521;6125;78;1093;32;140;7695;821;1735
2017;Juli;Einfuhr: Gewicht;t;44,7;0;74225,5;74270,2;628,6;0;7937,6;1307,7;3260,1;7,9;12513,3;16173;1980,2;856,8;74535,1;22144,3;16609;55039;758,3;631,3;15,3;679,9;42326,1;8908,7;3706,5
2017;Juli;Einfuhr: Wert;Tsd. EUR;36;0;25182;25218;2544;0;7223;1272;3135;16;11646;23095;6082;1052;100910;9812;7612;41520;576;1525;219;714;52464;11360;11421
2017;August;Ausfuhr: Gewicht;t;5,2;0;104525;104530,2;4,4;0;707,6;319,4;2258,5;0;3285,5;2039;999;194,9;1316,4;2719,9;1939,9;9791,4;113,9;4754,6;4,8;109,8;4817,6;559,6;479,5
2017;August;Ausfuhr: Wert;Tsd. EUR;3;0;19628;19631;35;0;843;402;1206;1;2452;3501;2749;221;1837;1715;977;3874;111;2340;89;176;5056;624;2205
2017;August;Einfuhr: Gewicht;t;1555,7;0;23889,7;25445,4;287,3;0;4475,4;1887,8;5856,4;3,4;12223;11819,4;1145,2;462,1;52590,9;19938,2;8931,8;38196,9;1406,1;1642,8;50,3;547,6;50108;8633;3142,6
2017;August;Einfuhr: Wert;Tsd. EUR;127;0;8431;8558;1599;0;4282;1822;5208;23;11335;18187;2984;664;76246;8825;3956;27480;1265;2424;582;926;45704;9878;7514
2017;September;Ausfuhr: Gewicht;t;9427,7;0;332725,9;342153,6;3,6;0;641,7;583,9;522,8;0,7;1749,1;1812,3;796,3;368,9;1118,6;4062,9;1923,3;1306,2;45,9;917;8;333,7;5516;746,6;162
2017;September;Ausfuhr: Wert;Tsd. EUR;1367;0;46097;47464;31;0;670;723;589;5;1987;3106;2256;575;1853;1715;1024;848;45;320;113;244;4082;630;1716
2017;September;Einfuhr: Gewicht;t;11627,9;0;20356,9;31984,8;328,3;0;6004,6;2087,1;6170,5;12,5;14274,7;11934,6;950,9;914,7;63256,6;16235,1;9886,2;43914,9;534,6;1870;79,5;279;69990,8;16140,1;3564,3
2017;September;Einfuhr: Wert;Tsd. EUR;794;0;5702;6496;1651;0;6796;2258;5361;26;14441;19334;2973;899;94641;6819;5579;33500;492;2748;904;599;65923;18566;12936
2017;Oktober;Ausfuhr: Gewicht;t;8949,5;0;182285,7;191235,2;259,2;0;886,3;950,2;807,6;0,4;2644,5;1403,9;898,9;917,6;1266;10158,2;3161,6;1834,1;1,5;153,2;14,1;1158,5;3571,8;692,6;169,1
2017;Oktober;Ausfuhr: Wert;Tsd. EUR;1407;0;22473;23880;264;0;883;1180;557;5;2625;1941;1703;833;2498;2256;1056;1274;3;333;189;330;2911;735;1538
2017;Oktober;Einfuhr: Gewicht;t;12756,1;0;22369,6;35125,7;423,5;0;10212,4;1813,7;6532,3;13;18571,4;11595,1;1049,9;1056,9;54880,8;15214,9;10650,3;38292;131,8;1021,5;174,7;921,8;106038,2;18637,5;1551,5
2017;Oktober;Einfuhr: Wert;Tsd. EUR;1309;0;6069;7378;1939;0;10484;1995;5919;34;18432;17249;3512;1397;103539;6963;5817;32948;140;2080;1814;1079;73149;22374;12137
2017;November;Ausfuhr: Gewicht;t;10873,4;0;84654,8;95528,2;84;0;1481,6;103,9;705,3;1;2291,8;795,9;373,2;212,7;1431,8;6354;1777,9;756,3;0,4;68,8;2,2;229,8;3275,6;795,7;176
2017;November;Ausfuhr: Wert;Tsd. EUR;1686;0;10729;12415;120;0;973;109;476;9;1567;982;1450;177;2543;1564;638;848;1;73;36;172;2980;909;1464
2017;November;Einfuhr: Gewicht;t;12152,4;0;9019,2;21171,6;378,7;0;30608,2;876,3;9451,7;3,2;40939,4;12805,4;1005;1324,2;50462,6;12689,4;11028,3;35575,5;51,6;604,2;41;1754,7;51205,4;15658,4;1786,9
2017;November;Einfuhr: Wert;Tsd. EUR;789;0;4321;5110;1630;0;23798;667;8078;6;32549;18664;4439;1461;97488;7627;5239;34718;73;1840;495;2597;48387;18646;13345
2017;Dezember;Ausfuhr: Gewicht;t;28180,4;0;186140,4;214320,8;8,4;0;1549,5;149,7;943,2;0,7;2643,1;1295;1222,6;101,1;2038,9;9310,7;3629,8;800,2;0,4;47,2;1,3;706,6;3434,1;716,2;139
2017;Dezember;Ausfuhr: Wert;Tsd. EUR;2855;0;22672;25527;67;0;864;124;710;15;1713;1527;5571;137;4059;1695;1918;1061;1;114;26;247;3284;878;1274
2017;Dezember;Einfuhr: Gewicht;t;11349,8;0;28221,5;39571,3;566,6;0;58361,1;1242,5;15627,1;1,6;75232,3;16088,2;2281,1;1534,4;61146,5;19577,8;15809,1;38882,9;27,7;561;27,2;1449,9;65037,3;14860,2;1829,7
2017;Dezember;Einfuhr: Wert;Tsd. EUR;745;0;7274;8019;2650;0;41325;1036;14534;4;56899;22588;9312;1623;121188;11474;8291;46119;37;1941;315;3030;59139;19185;16303
2018;Januar;Ausfuhr: Gewicht;t;13011,7;358,7;108094,5;121464,9;5,9;0;2941,4;141,7;1031,5;1,3;4115,9;1206,7;1101,9;87,8;2081,6;6689,9;6605,2;1066,1;0,1;62,7;0,4;71,7;3887,1;1115,6;163,1
2018;Januar;Ausfuhr: Wert;Tsd. EUR;2323;96;13428;15847;45;0;1655;123;828;29;2635;1253;4521;76;3841;1311;1144;1439;0;171;5;173;3241;1242;1273
2018;Januar;Einfuhr: Gewicht;t;1058,3;499,6;22112;23669,9;269,2;0;58621,6;1847;17968,3;6,6;78443,5;14262,3;3396;2457,6;61850,5;16433,5;22718,9;37184,7;67,4;587,1;7,3;1681,9;46159,1;15118,5;1598,5
2018;Januar;Einfuhr: Wert;Tsd. EUR;103;239;7865;8207;1391;0;39034;1509;15342;42;55927;18457;12258;2549;129225;10838;12595;48689;76;2098;137;3775;48639;18353;14153
2018;Februar;Ausfuhr: Gewicht;t;5955,7;900;133141,2;139996,9;53,6;0;1513;115,8;1081,1;0,2;2710,1;1463,9;558,4;123,6;1902,2;8143,8;5257;930,3;0,2;37,6;0,4;79,1;5724,8;850,8;182,9
2018;Februar;Ausfuhr: Wert;Tsd. EUR;1131;414;16538;18083;255;0;1141;103;942;1;2187;1434;2036;130;3493;1465;1258;1321;0;121;4;182;5166;1062;1808
2018;Februar;Einfuhr: Gewicht;t;23997,9;8942,1;18159;51099;545;0;50948,4;1991,9;17280,9;5,4;70226,6;13754,9;6788,5;2781,4;58158,9;13481,4;23866,4;37171,3;16,2;844,3;2,4;1774,3;51511,8;18509,6;1606,3
2018;Februar;Einfuhr: Wert;Tsd. EUR;1541;3055;5727;10323;2274;0;36587;1675;14386;20;52668;17307;20929;3043;116195;9821;14311;56643;20;2434;39;3905;53671;21328;15701
2018;M�rz;Ausfuhr: Gewicht;t;6957,2;3650,9;173109,7;183717,8;452,3;0;2018,9;184,3;1011,4;0,1;3214,7;1097,1;806,6;94,1;1865,5;13911,4;3984,5;839,8;0,1;99;0,7;97;6236,8;1195;210,8
2018;M�rz;Ausfuhr: Wert;Tsd. EUR;1142;1758;22027;24927;2562;0;1500;182;973;1;2656;949;1869;108;3792;2626;1346;1164;0;142;7;219;5364;1493;1919
2018;M�rz;Einfuhr: Gewicht;t;1356;20296,4;25278,2;46930,6;2349,3;0;44674,1;2312,5;20260,4;43,8;67290,8;16345,1;14523,6;1965,1;58346,7;16835,6;23792,7;38199,2;59,1;654,6;11,8;2035,4;55066,3;16784,3;1923,5
2018;M�rz;Einfuhr: Wert;Tsd. EUR;217;6879;7026;14122;12116;0;33172;1809;16366;51;51398;19139;37374;2680;121113;10894;13522;47189;78;2347;181;4532;60065;20419;16327
2018;April;Ausfuhr: Gewicht;t;1649,9;1973,2;138647,5;142270,6;1239,7;0;1805,5;92,4;1195,8;0;3093,7;1811,6;1203,6;212,2;1838,9;6662,2;1505,4;681,5;0,4;103;0,3;1096,3;4866;1176,1;278,3
2018;April;Ausfuhr: Wert;Tsd. EUR;306;730;17455;18491;5940;0;1360;115;1069;0;2544;1642;2887;253;3265;2339;831;790;1;178;3;310;5116;1406;2511
2018;April;Einfuhr: Gewicht;t;1852,5;31648,8;27364;60865,3;8112,3;0;24691,4;1941,6;15279;90,2;42002,2;15511,2;27860,3;1517,1;68742,1;22734,4;28718,9;40547,3;63,7;449,2;4,8;1261,5;51595,7;18150,3;3018
2018;April;Einfuhr: Wert;Tsd. EUR;204;10870;7397;18471;32042;0;18725;1567;11803;147;32242;19252;57364;2048;122635;12642;19111;42566;83;1636;53;3159;62158;23003;22997
2018;Mai;Ausfuhr: Gewicht;t;3278;5241,3;68564,2;77083,5;1539,7;0;1124,7;81,8;580,1;0;1786,6;1237,5;1095,5;266,4;1952,7;5178,6;2116,1;473,8;0,6;277,6;0,9;2441,8;4002,3;903,9;121,4
2018;Mai;Ausfuhr: Wert;Tsd. EUR;542;2296;8859;11697;6005;0;986;94;572;0;1652;1478;2767;274;2514;2832;1367;567;1;440;13;366;4692;1442;1057
2018;Mai;Einfuhr: Gewicht;t;1848,7;27566,3;29401,2;58816,2;6906,8;0;19804,3;2605,8;10125,6;22,9;32558,6;17199,8;32928,3;1282,9;72110,5;32117,2;39609,7;45371,4;155,3;510,1;10,5;915,5;52288,7;15170;3192,8
2018;Mai;Einfuhr: Wert;Tsd. EUR;272;11240;9855;21367;20069;0;14679;2069;8226;33;25007;24375;63095;1732;111362;16299;27994;47824;172;1491;153;1524;66493;19347;23439
2018;Juni;Ausfuhr: Gewicht;t;30,2;8245,4;215857;224132,6;620;0;1086,9;187,9;401;1;1676,8;1447;2299,1;194,2;1943,3;3462,3;3017;4310,2;1;1346,9;0,6;986,6;6089,3;858,3;346,3
2018;Juni;Ausfuhr: Wert;Tsd. EUR;7;3130;27573;30710;2376;0;952;190;372;19;1533;2248;5070;200;2561;2591;2190;2348;1;1287;9;267;6872;1308;2806
2018;Juni;Einfuhr: Gewicht;t;622,2;27569,7;36279;64470,9;3570,6;0;8070,2;1524,8;7722,7;2,2;17319,9;15777,4;9243,3;618,2;60788,9;22548,7;23561,8;41330,3;474,7;499,4;18,1;3459,2;44215,7;8183,2;3552,1
2018;Juni;Einfuhr: Wert;Tsd. EUR;64;13393;12935;26392;9748;0;6488;1205;6778;11;14482;27680;18837;931;83523;12119;15445;37708;494;1490;208;1215;57890;10668;18462
2018;Juli;Ausfuhr: Gewicht;t;11,6;0;106972,7;106984,3;137;0;1226,6;103;430,7;0,3;1760,6;1986,3;1883,5;34,6;1480,6;2637,8;5624,7;12092,1;82,8;4070,9;7,9;1360,2;3462,2;1057,6;1058,6
2018;Juli;Ausfuhr: Wert;Tsd. EUR;9;0;16096;16105;299;0;1266;116;505;2;1889;3457;4133;62;2516;1784;1981;5280;87;2353;108;568;5112;1280;3971
2018;Juli;Einfuhr: Gewicht;t;172,4;0;51635,6;51808;815,1;0;9699,3;1795,9;4002,3;4,7;15502,2;14180,1;2169,5;707,5;76260,3;26459,4;20522,8;55164;2081,2;561,9;75,8;415,2;56958,1;11813;4812,8
2018;Juli;Einfuhr: Wert;Tsd. EUR;36;0;19041;19077;2931;0;8123;1500;3560;24;13207;26670;4984;947;95589;13639;14038;43981;2102;1598;756;791;85347;15930;13330
2018;August;Ausfuhr: Gewicht;t;49,8;0;162292,6;162342,4;5,6;0;928,7;319,7;409;0,1;1657,5;1439,1;714,3;229,9;1719,7;3849,5;4734,5;10364,1;49,2;3843,1;1,8;67,6;2737,9;660,8;336
2018;August;Ausfuhr: Wert;Tsd. EUR;22;0;25811;25833;45;0;1063;412;478;0;1953;3169;2027;226;2077;2228;1829;4150;55;2267;27;135;3648;578;2312
2018;August;Einfuhr: Gewicht;t;309,9;0;27438,5;27748,4;349,6;0;8061;1193,4;5249;0,7;14504,1;12339,1;1311,7;394,2;65357,2;17396,6;8714,9;46586,9;1389,2;407,6;26,3;2466,6;46491,7;9338,3;5164,6
2018;August;Einfuhr: Wert;Tsd. EUR;55;0;8560;8615;1555;0;7321;1183;4520;2;13026;25648;3229;463;83968;9067;5336;43787;1370;1747;257;802;51333;11432;12072
2018;September;Ausfuhr: Gewicht;t;4048,1;0;180927,1;184975,2;7,4;0;947,7;445,1;1158,4;0,7;2551,9;1474,7;446,9;388,2;1964,5;3625,6;4419,6;5555,6;19,2;2357,4;10;50,8;3642,1;1226,8;208,8
2018;September;Ausfuhr: Wert;Tsd. EUR;694;0;30248;30942;42;0;1134;541;1007;2;2684;2892;1257;314;2355;1991;1341;2562;20;928;156;114;3269;681;1706
2018;September;Einfuhr: Gewicht;t;1536,6;0;29864,1;31400,7;377,5;0;5667,7;1919,4;5030,9;9,1;12627,1;11794,8;1020,8;704;58104,9;17605,1;9815;41624,5;262,9;1490,6;70;283,4;47365,6;11769,4;3093,1
2018;September;Einfuhr: Wert;Tsd. EUR;692;0;9660;10352;1668;0;5541;1995;4832;50;12418;24189;3505;638;90380;8463;6236;49497;265;2799;815;707;38950;13411;12479
2018;Oktober;Ausfuhr: Gewicht;t;6882,6;0;104189,3;111071,9;10,2;0;747,9;927;1075,4;1,5;2751,8;1914,6;92,4;684,1;1318,4;5139;12225;1430,7;3,3;439,8;5,4;93,4;8664,7;1642,5;51,5
2018;Oktober;Ausfuhr: Wert;Tsd. EUR;1318;0;18311;19629;54;0;760;1081;1143;10;2994;2272;355;600;3204;2466;2271;1204;4;649;77;126;4252;986;409
2018;Oktober;Einfuhr: Gewicht;t;10313,7;0;17400,1;27713,8;442,3;0;7657,6;1880,9;5385,8;4;14928,3;12509;965,2;748,2;54990,3;12703;11549;39215,5;58,7;801,9;48,1;334;40218,8;14541,4;2509,3
2018;Oktober;Einfuhr: Wert;Tsd. EUR;1024;0;7527;8551;1856;0;7305;1894;5419;13;14631;21531;2914;792;111187;7269;7615;41993;66;2380;771;856;26803;16349;16820
2018;November;Ausfuhr: Gewicht;t;4768,5;0;247490,1;252258,6;17;0;1479,1;113,3;455,9;0,3;2048,6;980,4;266,1;445,9;1627,7;7628,2;2436,8;1020,9;1,8;233,5;4,1;335,3;3770,5;702;158,1
2018;November;Ausfuhr: Wert;Tsd. EUR;926;0;46938;47864;91;0;1022;126;406;2;1556;1018;1427;317;3210;2791;1168;1188;3;210;58;138;2787;749;1428
2018;November;Einfuhr: Gewicht;t;9778,8;0;27895,7;37674,5;364,8;0;31807,8;599,7;5333,8;9,3;37750,6;14193,1;1119,3;893,7;52917;18308,5;16769,1;37230,5;66,4;468,3;28,1;1395,5;35895,2;14714,3;1848,8
